platename	platelabel	plateno	Property	label	RangeURI	required	format	concepturi	key	AutoKey
APX-1	APX-1: Abbreviated Physical Exam	136	APXprdt	17. Date Pregnancy test	xsd:dateTime	optional	DD/MMM/YY
APX-1	APX-1: Abbreviated Physical Exam	136	APXprtna	17. Pregnancy test N/A	xsd:string	optional	
APX-1	APX-1: Abbreviated Physical Exam	136	APXpregt	17a. Preg. test result	xsd:string	optional	
APX-1	APX-1: Abbreviated Physical Exam	136	APXco1x	Comments	xsd:string	optional	
APX-1	APX-1: Abbreviated Physical Exam	136	formlang	Form Language	xsd:string	required	nn
APX-1	APX-1: Abbreviated Physical Exam	136	sfdt_136	Staff Initials/Date	xsd:string	required	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFmenst	1. Menstruation occurring	xsd:string	optional	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFddone	2.Dipstick exam done?	xsd:string	required	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFdsdt	2a.Dipstick Coll. Date	xsd:dateTime	optional	DD/MMM/YY
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFdsloc	2b.Dipstick performed by 	xsd:string	optional	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFdprot	3a.Protein	xsd:string	optional	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFdprqc	Protein	xsd:string	optional	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFdhemo	3b.Hemoglobin	xsd:string	optional	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFdheqc	Hemoglobin	xsd:string	optional	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFdoabn	3c.Othr abnml findings?	xsd:string	optional	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFdotqc	macroscopic findings	xsd:string	optional	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFdoabx	3c1.Specify abnormality	xsd:string	optional	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFdover	4.Dipstick overall result	xsd:string	optional	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFdovqc	dipstick overall result	xsd:string	optional	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFmei	5.Micro exam indicated	xsd:string	optional	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFmedn	5a.Micro exam done?	xsd:string	optional	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	URFco1x	Comments 	xsd:string	optional	
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	formlang	Form Language	xsd:string	required	nn
URF-1	URF-1: Follow-up Urinalysis (Page 1) 	140	sfdt_140	Staff Initials/Date	xsd:string	required	
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFmidt	6.Micro Spec. Coll. Date	xsd:dateTime	required	DD/MMM/YY
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFmiloc	6a.Micro exam performed:	xsd:string	required	
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFmrbcp	7a.RBC present?	xsd:string	required	
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFmrbcl	7a.RBC #/hpf (low)	xsd:int	optional	nnnn
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFmrbch	7a.RBC #/hpf (high)	xsd:int	optional	
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFrtntc	7a.RBC too numerous 	xsd:string	optional	
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFmrbqc	Microscopic RBC 	xsd:string	optional	
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFmwbcp	7b.WBC present?	xsd:string	required	
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFmwbcl	7b.WBC #/hpf (low)	xsd:int	optional	nnnn
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFmwbch	7b.WBC #/hpf (high)	xsd:int	optional	nnnn
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFwtntc	7b.WBC too numerous	xsd:string	optional	
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFmwbqc	Microscopic WBC	xsd:string	optional	
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFmoth	7c.Other abn.findings?	xsd:string	required	
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFmotqc	Other	xsd:string	optional	
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFmothx	7c1.Specify abnormality	xsd:string	optional	
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFuover	7d.Microscopic overall 	xsd:string	required	
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFuovqc	Urinalysis overall	xsd:string	optional	
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	URFco2x	Comments 	xsd:string	optional	
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	formlang	Form Language	xsd:string	required	nn
URF-2	URF-2: Follow-up Urinalysis (Page 2)	141	sfdt_141	Staff Initials/Date	xsd:string	required	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFdt	Initial Spec. Coll. Date	xsd:dateTime	required	DD/MMM/YY
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFhemn	1.Hem Not Done/Not Collec	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFhemdt	1.Hemo. Alt. Coll. Date	xsd:dateTime	optional	DD/MMM/YY
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFwbcn	1a. WBC not reported	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFwbc	1a. WBC	xsd:double	optional	nnn.n
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFwbcgr	1a. WBC AE Severity Grade	xsd:int	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFwbcpg	1a. WBC AE Log Page #	xsd:int	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFwbcqc	WBC	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFhgbn	1b. Hemoglobin not report	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFhgb	1b. Hemoglobin	xsd:double	optional	nn.n
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFhgbgr	1b.HgB AE Severity Grade	xsd:int	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFhgbpg	1b.HgB AE Log Page #	xsd:int	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFhgbqc	HgB	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFhctn	1c.Hematocrit not done	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFhct	1c.Hematocrit	xsd:double	optional	nn.n
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFhctqc	Hct	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFmcvn	1d.MCV not done	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFmcv	1d. MCV	xsd:int	optional	nnn.n
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFmcvqc	MCV	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFpltn	1e.Platelets not done	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFplt	1e. Platelets	xsd:int	optional	nnnnnnn
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFpltgr	1e.Plt AE Severity Grade	xsd:int	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFpltpg	1e. Plate. AE Log Page #	xsd:int	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFpltqc	Platelets	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFdifn	2.Diff Not Done/Not Coll	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFdifdt	2. Diff. Alt Coll Date	xsd:dateTime	optional	DD/MMM/YY
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFneun	2a.Neuts Not Reported	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFneup	2a.Neutrophils %	xsd:double	optional	nn.n
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFneu	2a.Neutrophils cells/mm3	xsd:int	optional	nnnnn
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFneugr	2a.Neut. AE Sever. Grade	xsd:int	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFneupg	2a.Neut. AE Log Page #	xsd:int	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFneuqc	Neutrophils	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFlymn	2b.Lymphs Not Reported	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFlymp	2b.Lymphocites %	xsd:double	optional	nn.n
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFlym	2b.Lymphs cells/mm3	xsd:int	optional	nnnn
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFlymgr	2b.Lymph AE Sever. Grade	xsd:int	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFlympg	2b.Lymph AE Log Page #	xsd:int	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFlymqc	Lymphocites	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFmonn	2c.Monocytes Not Reported	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFmonp	2c.Monocytes %	xsd:double	optional	nn.n
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFmon	2c.Monocytes cells/mm3	xsd:int	optional	nnnn
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFmonqc	Monocytes	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFeosn	2d.Eosinophils Not Rprtd.	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFeosp	2d.Eosinophils %	xsd:double	optional	nn.n
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFeos	2d.Eosinophils cells/mm3	xsd:int	optional	nnnn
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFeosqc	Eosinophils	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFbasn	2e.Basophils Not Reprtd.	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFbasp	2e.Basophils %	xsd:double	optional	nn.n
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFbas	2e.Basophils cells/mm3	xsd:int	optional	nnnn
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFbasqc	Basophils	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFbann	2f.Bands Not Reported	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFbanp	2f.Bands %	xsd:int	optional	nn.n
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFban	2f.Bands cells/mm3	xsd:int	optional	nnnn
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFbanqc	Bands	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFatyn	2g.Atypic lymph Nt Reprtd	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFatyp	2g.Atypical lymphocytes %	xsd:int	optional	nn.n
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFaty	2g.Atyp Lymphs cells/mm3	xsd:int	optional	nnnn
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFatyqc	Atypical lymphocyte	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFodn	2h.Other Not Reported	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFodp	2h.Other %	xsd:int	optional	nn.n
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFod	2h.Other cells/mm3	xsd:int	optional	nnnn
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFodqc	Other Differential	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFodx	"2h.Other, specify text"	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	LLFco2x	Comments	xsd:string	optional	
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	formlang	Form Language	xsd:string	required	nn
LLF-1	LLF-1: Follow-up Local Lab Results (Page 1)	143	sfdt_143	Staff Initials/Date	xsd:string	required	
CPF-1	CPF-1: Follow-up Chemistry Panel	144	CPFdt	Initial Spec Coll Date	xsd:dateTime	required	DD/MMM/YY
CPF-1	CPF-1: Follow-up Chemistry Panel	144	CPFaltn	1a. ALT Not Done/Not Coll	xsd:string	optional	
CPF-1	CPF-1: Follow-up Chemistry Panel	144	CPFaltdt	1a. ALT Alternate Coll Dt	xsd:dateTime	optional	DD/MMM/YY
CPF-1	CPF-1: Follow-up Chemistry Panel	144	CPFalt	1a. ALT (SGPT)	xsd:int	optional	nnnn
CPF-1	CPF-1: Follow-up Chemistry Panel	144	CPFaltgr	1a.ALT AE Severity Grade	xsd:int	optional	
CPF-1	CPF-1: Follow-up Chemistry Panel	144	CPFaltpg	1a. ALT AE Log Page #	xsd:int	optional	
CPF-1	CPF-1: Follow-up Chemistry Panel	144	CPFaltqc	ALT (SGPT)	xsd:string	optional	
CPF-1	CPF-1: Follow-up Chemistry Panel	144	CPFcren	2a.Crea Not Done/Not Coll	xsd:string	optional	
CPF-1	CPF-1: Follow-up Chemistry Panel	144	CPFcredt	2a.Creat. Alter. Coll Dt	xsd:dateTime	optional	DD/MMM/YY
CPF-1	CPF-1: Follow-up Chemistry Panel	144	CPFcre	2a. Creatinine	xsd:double	optional	nn.n
CPF-1	CPF-1: Follow-up Chemistry Panel	144	CPFcregr	2a.Creat. AE Sever. Grade	xsd:int	optional	
CPF-1	CPF-1: Follow-up Chemistry Panel	144	CPFcrepg	2a. Creat. AE Log Page #	xsd:int	optional	
CPF-1	CPF-1: Follow-up Chemistry Panel	144	CPFcreqc	Creatinine	xsd:string	optional	
CPF-1	CPF-1: Follow-up Chemistry Panel	144	CPFcomm	Comments	xsd:string	optional	
CPF-1	CPF-1: Follow-up Chemistry Panel	144	formlang	Form Language	xsd:string	required	nn
CPF-1	CPF-1: Follow-up Chemistry Panel	144	sfdt_144	Staff Initials/Date	xsd:string	required	
SIA-1	SIA-1: Social Impact Assessment	150	SIAdt	Contact Date	xsd:dateTime	required	DD/MMM/YY
SIA-1	SIA-1: Social Impact Assessment	150	SIAfamly	1. Negative experiences	xsd:string	required	
SIA-1	SIA-1: Social Impact Assessment	150	SIAtravl	1. Travel problems	xsd:string	required	
SIA-1	SIA-1: Social Impact Assessment	150	SIAwork	1. Job/work problems	xsd:string	required	
SIA-1	SIA-1: Social Impact Assessment	150	SIAeduc	1. School/educ. problems	xsd:string	required	
SIA-1	SIA-1: Social Impact Assessment	150	SIAmedic	1. Refused medical tx	xsd:string	required	
SIA-1	SIA-1: Social Impact Assessment	150	SIAhthin	1.Health insur problems	xsd:string	required	
SIA-1	SIA-1: Social Impact Assessment	150	SIAlifin	1.Life insurance problems	xsd:string	required	
SIA-1	SIA-1: Social Impact Assessment	150	SIAhouse	1. Housing problems	xsd:string	required	
SIA-1	SIA-1: Social Impact Assessment	150	SIAmilit	1.Military/govt. problem 	xsd:string	required	
SIA-1	SIA-1: Social Impact Assessment	150	SIAother	1. Other problems  	xsd:string	required	
SIA-1	SIA-1: Social Impact Assessment	150	SIAothrx	"1. Other, specify text"	xsd:string	optional	
SIA-1	SIA-1: Social Impact Assessment	150	SIAttlim	1.Total number of impacts	xsd:int	required	nn
SIA-1	SIA-1: Social Impact Assessment	150	SIAbenef	2. Beneficial impact?	xsd:string	required	
SIA-1	SIA-1: Social Impact Assessment	150	SIAcomm	2a.Describe benef. impact	xsd:string	optional	
SIA-1	SIA-1: Social Impact Assessment	150	formlang	Form Language	xsd:string	required	nn
SIA-1	SIA-1: Social Impact Assessment	150	sfdt_150	Staff Initials/Date	xsd:string	required	
SIL-1	SIL-1: Social Impact Log	151	SILsumx	1.Describe social impact	xsd:string	required	
SIL-1	SIL-1: Social Impact Log	151	SILondt	2.Onset Date	xsd:string	required	dd/MMM/YY
SIL-1	SIL-1: Social Impact Log	151	SILatvis	3.Reported at Visit	xsd:int	required	nn.n
SIL-1	SIL-1: Social Impact Log	151	SILcode	4.Social Impact Code	xsd:int	required	nn
SIL-1	SIL-1: Social Impact Log	151	SILtpdis	5.Participation known?	xsd:string	required	
SIL-1	SIL-1: Social Impact Log	151	SILtpdsm	5a.Disclosure Summary	xsd:string	optional	
SIL-1	SIL-1: Social Impact Log	151	SILtpdox	"5a.Other, specify:"	xsd:string	optional	
SIL-1	SIL-1: Social Impact Log	151	SILhivts	6.HIV testing an issue?	xsd:string	required	
SIL-1	SIL-1: Social Impact Log	151	SILhivpf	6a.HIV testing performed?	xsd:string	optional	
SIL-1	SIL-1: Social Impact Log	151	SILqol	7.Situation impact	xsd:string	required	
SIL-1	SIL-1: Social Impact Log	151	SILrspx	8a.Participant response 	xsd:string	required	
SIL-1	SIL-1: Social Impact Log	151	SILrssx	8b.Staff response 	xsd:string	required	
SIL-1	SIL-1: Social Impact Log	151	SILoutcm	9. Current status	xsd:string	required	
SIL-1	SIL-1: Social Impact Log	151	SILresdt	9.Closure Date	xsd:string	optional	dd/MMM/YY
SIL-1	SIL-1: Social Impact Log	151	formlang	Form Language	xsd:string	required	nn
SIL-1	SIL-1: Social Impact Log	151	sfdt_151	Staff Initials/Date	xsd:string	required	
BRA-1	BRA-1: Behavioral Risk Assessment (Page 1) 	171	BRAdt	Assessment Date	xsd:dateTime	required	DD/MMM/YY
BRA-1	BRA-1: Behavioral Risk Assessment (Page 1) 	171	BRAprt	1. Total# of sex partners	xsd:int	required	nnn
BRA-1	BRA-1: Behavioral Risk Assessment (Page 1) 	171	BRAuprt	2.Total unprotect partner	xsd:int	optional	nnn
BRA-1	BRA-1: Behavioral Risk Assessment (Page 1) 	171	BRAmprt	3a. Total # male partners	xsd:int	optional	nnn
BRA-1	BRA-1: Behavioral Risk Assessment (Page 1) 	171	BRAmvprt	3a1. Unprotected vag sex?	xsd:string	optional	
BRA-1	BRA-1: Behavioral Risk Assessment (Page 1) 	171	BRAmaprt	3a2. Unprotected anal sex	xsd:string	optional	
BRA-1	BRA-1: Behavioral Risk Assessment (Page 1) 	171	BRAfprt	3b. Total # female part	xsd:int	optional	nnn
BRA-1	BRA-1: Behavioral Risk Assessment (Page 1) 	171	BRAfvprt	3b1. Unprotect vag sex?	xsd:string	optional	
BRA-1	BRA-1: Behavioral Risk Assessment (Page 1) 	171	BRAfaprt	3b2. Unprotect anal sex?	xsd:string	optional	
BRA-1	BRA-1: Behavioral Risk Assessment (Page 1) 	171	formlang	Form Language	xsd:string	required	nn
BRA-1	BRA-1: Behavioral Risk Assessment (Page 1) 	171	sfdt_171	Staff Initials/Date	xsd:string	required	
BRA-2	BRA-2: Behavioral Risk Assessment (Page 2) 	172	BRAdprt	4a. Injection drug users?	xsd:string	optional	
BRA-2	BRA-2: Behavioral Risk Assessment (Page 2) 	172	BRAhprt	4b. HIV-infected?	xsd:string	optional	
BRA-2	BRA-2: Behavioral Risk Assessment (Page 2) 	172	BRAbuzz	5a. Vag/anal sex drunk?	xsd:string	optional	
BRA-2	BRA-2: Behavioral Risk Assessment (Page 2) 	172	BRAcsw	5b. Xchng. vag/anal sex?	xsd:string	optional	
BRA-2	BRA-2: Behavioral Risk Assessment (Page 2) 	172	BRAcswb	"6. Sex for money, etc.?"	xsd:string	optional	
BRA-2	BRA-2: Behavioral Risk Assessment (Page 2) 	172	BRApcsw	7. Partner sex w/others?	xsd:string	optional	
BRA-2	BRA-2: Behavioral Risk Assessment (Page 2) 	172	BRAivdrg	8a. Injected drugs?	xsd:string	required	
BRA-2	BRA-2: Behavioral Risk Assessment (Page 2) 	172	BRAstd	8b. Diagnosed/treated STD	xsd:string	required	
BRA-2	BRA-2: Behavioral Risk Assessment (Page 2) 	172	BRAhsv	8c. Genital sores/ulcers?	xsd:string	required	
BRA-2	BRA-2: Behavioral Risk Assessment (Page 2) 	172	BRAgd	8d.Discharge/clinic visit	xsd:string	required	
BRA-2	BRA-2: Behavioral Risk Assessment (Page 2) 	172	formlang	Form Language	xsd:string	required	nn
BRA-2	BRA-2: Behavioral Risk Assessment (Page 2) 	172	sfdt_172	Staff Initials/Date	xsd:string	required	
OTB-1	OTB-1: Outside Testing/Belief	173	OTBdt	Contact Date	xsd:dateTime	required	DD/MMM/YY
OTB-1	OTB-1: Outside Testing/Belief	173	OTBhivt	1.HIV test outside study?	xsd:string	required	
OTB-1	OTB-1: Outside Testing/Belief	173	OTBhivtn	1a.# times tested	xsd:int	optional	nn
OTB-1	OTB-1: Outside Testing/Belief	173	OTBhors	1b1.Req. by other study	xsd:string	optional	
OTB-1	OTB-1: Outside Testing/Belief	173	OTBmed	1b2.Req. by med provider	xsd:string	optional	
OTB-1	OTB-1: Outside Testing/Belief	173	OTBhins	1b3.Req. for insurance	xsd:string	optional	
OTB-1	OTB-1: Outside Testing/Belief	173	OTBhtrvl	1b4.Req. for travel/imm.	xsd:string	optional	
OTB-1	OTB-1: Outside Testing/Belief	173	OTBhjail	1b5.Req. by jail/drug tx	xsd:string	optional	
OTB-1	OTB-1: Outside Testing/Belief	173	OTBhblod	1b6.Sold or donated blood	xsd:string	optional	
OTB-1	OTB-1: Outside Testing/Belief	173	OTBhhrsk	1b7.Poss. hi-risk expos.	xsd:string	optional	
OTB-1	OTB-1: Outside Testing/Belief	173	OTBant	1b8.Antibodies to vaccine	xsd:string	optional	
OTB-1	OTB-1: Outside Testing/Belief	173	OTBhothr	1b9.Other reason	xsd:string	optional	
OTB-1	OTB-1: Outside Testing/Belief	173	OTBspe	"1b9.Other, specify text"	xsd:string	optional	
OTB-1	OTB-1: Outside Testing/Belief	173	OTBvacpl	2.Vaccine or Placebo?	xsd:string	required	
OTB-1	OTB-1: Outside Testing/Belief	173	formlang	Form Language	xsd:string	required	nn
OTB-1	OTB-1: Outside Testing/Belief	173	sfdt_173	Staff Initials/Date	xsd:string	required	
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBdt	Assessment Date	xsd:dateTime	required	DD/MMM/YY
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBassdn	1.Was assessment done?	xsd:string	required	
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBextm 	2.Time	xsd:string	optional	nn:nn
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBtempc	3.Body temperature	xsd:double	optional	nn.n
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBtemqc	3.Body Temp	xsd:double	optional	
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBrdelt	4. Right Deltoid	xsd:string	optional	
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBrles	4a.Vaccine-related lesion	xsd:string	optional	
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBreryx	4b.Erythema 1st measure	xsd:int	optional	nn.n
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBreryy	4b.Erythema 2nd measure	xsd:int	optional	nn.n
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBrerqc	4b.Right Erythema	xsd:string	optional	
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBrindx	4b.Induration 1st measure	xsd:int	optional	nn.n
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBrindy	4b.Induration 2nd measure	xsd:int	optional	nn.n
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBrinqc	4b.Right Induration	xsd:string	optional	
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBldelt	5. Left Deltoid	xsd:string	optional	
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBlles	5a.Vaccine-related lesion	xsd:string	optional	
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBleryx	5b.Erythema 1st measure	xsd:double	optional	nn.n
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBleryy	5b.Erythema 2nd measure	xsd:double	optional	nn.n
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBlerqc	5b.Left Erythema	xsd:string	optional	
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBlindx	5b.Induration 1st measure	xsd:double	optional	nn.n
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBlindy	5b.Induration 2nd measure	xsd:double	optional	nn.n
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBlinqc	5b.Left Induration	xsd:string	optional	
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBlnanp	6.AxillaryLymphadenopathy	xsd:string	optional	
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBlnaqc	6.Lymphadenopathy	xsd:string	optional	
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBmf	7a.Malaise/Fatigue	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBmfqc	Malaise/Fatigue	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBmyal	7b.Myalgia	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBmyaqc	Myalgia	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBhead	7c.Headache	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBheaqc	Headache	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBnaus	7d.Nausea	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBnauqc	Nausea	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBvom	7e.Vomiting	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBvomqc	Vomiting	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBchill	7f.Chills	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBchiqc	Chills	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBarth	7g.Arthralgia	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBartqc	Arthralgia	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBlpr	8a.Pain (R deltoid)	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBlprqc	Local pain (right)	xsd:string	optional
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBtr	8b.Tenderness (R deltoid)	xsd:string	optional	
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBtrqc	Local tenderness (rt)	xsd:string	optional	
RCB-1	RCB-1: Reactogenicity-Baseline	180	RCBlpl	8c.Pain (L deltoid)	xsd:string	optional	
